energy_kev tbabs_nh0.101_model_model tbabs_nh0.101_model_y
1.857 0.9643381094 0.9643381094
1.859 0.9644431977 0.9644431977
1.861 0.9645478795 0.9645478795
1.863 0.9646521576 0.9646521576
1.865 0.9647560341 0.9647560341
1.867 0.9648595114 0.9648595114
1.869 0.9649625875 0.9649625875
1.871 0.96506527 0.96506527
1.873 0.9651675585 0.9651675585
1.875 0.9652694516 0.9652694516
1.877 0.9653709572 0.9653709572
1.879 0.9654720738 0.9654720738
1.881 0.9655728023 0.9655728023
1.883 0.9656731442 0.9656731442
1.885 0.965773103 0.965773103
1.887 0.9658726834 0.9658726834
1.889 0.9659718824 0.9659718824
1.891 0.9660707015 0.9660707015
1.893 0.9661691448 0.9661691448
1.895 0.9662672138 0.9662672138
1.897 0.9663649109 0.9663649109
1.899 0.9664622363 0.9664622363
1.901 0.9665591931 0.9665591931
1.903 0.9666557821 0.9666557821
1.905 0.9667520053 0.9667520053
1.907 0.9668478646 0.9668478646
1.909 0.9669433591 0.9669433591
1.911 0.9670384943 0.9670384943
1.913 0.967133271 0.967133271
1.915 0.9672276901 0.9672276901
1.917 0.9673217547 0.9673217547
1.919 0.967415463 0.967415463
1.921 0.9675088194 0.9675088194
1.923 0.9676018255 0.9676018255
1.925 0.9676944812 0.9676944812
1.927 0.9677867907 0.9677867907
1.929 0.9678787536 0.9678787536
1.931 0.9679703711 0.9679703711
1.933 0.9680616461 0.9680616461
1.935 0.9681525798 0.9681525798
1.937 0.968243174 0.968243174
1.939 0.968333431 0.968333431
1.941 0.9684233511 0.9684233511
1.943 0.9685129343 0.9685129343
1.945 0.9686021858 0.9686021858
1.947 0.968691107 0.968691107
1.949 0.9687796945 0.9687796945
1.951 0.9688679528 0.9688679528
1.953 0.9689558852 0.9689558852
1.955 0.9690434917 0.9690434917
1.957 0.9691307735 0.9691307735
1.959 0.9692177327 0.9692177327
1.961 0.9693043699 0.9693043699
1.963 0.9693906859 0.9693906859
1.965 0.9694766843 0.9694766843
1.967 0.9695623661 0.9695623661
1.969 0.9696477315 0.9696477315
1.971 0.969732783 0.969732783
1.973 0.9698175212 0.9698175212
1.975 0.9699019474 0.9699019474
1.977 0.9699860653 0.9699860653
1.979 0.9700698738 0.9700698738
1.981 0.9701533748 0.9701533748
1.983 0.9702365695 0.9702365695
1.985 0.9703194591 0.9703194591
1.987 0.9704020471 0.9704020471
1.989 0.9704843334 0.9704843334
1.991 0.9705663178 0.9705663178
1.993 0.9706480042 0.9706480042
1.995 0.9707293929 0.9707293929
1.997 0.9708104848 0.9708104848
1.999 0.9708912815 0.9708912815
2.001 0.970971785 0.970971785
2.003 0.9710519966 0.9710519966
2.005 0.9711319158 0.9711319158
2.007 0.9712115461 0.9712115461
2.009 0.9712908867 0.9712908867
2.011 0.971369941 0.971369941
2.013 0.97144871 0.97144871
2.015 0.9715271929 0.9715271929
2.017 0.9716053935 0.9716053935
2.019 0.971683311 0.971683311
2.021 0.9717609483 0.9717609483
2.023 0.9718383072 0.9718383072
2.025 0.971915386 0.971915386
2.027 0.971992187 0.971992187
2.029 0.9720687122 0.9720687122
2.031 0.9721449632 0.9721449632
2.033 0.9722209418 0.9722209418
2.035 0.9722966477 0.9722966477
2.037 0.9723720817 0.9723720817
2.039 0.972447246 0.972447246
2.041 0.9725221424 0.9725221424
2.043 0.9725967711 0.9725967711
2.045 0.9726711326 0.9726711326
2.047 0.9727452287 0.9727452287
2.049 0.9728190618 0.9728190618
2.051 0.9728926319 0.9728926319
2.053 0.97296594 0.97296594
2.055 0.9730389865 0.9730389865
2.057 0.9731117745 0.9731117745
2.059 0.9731843044 0.9731843044
2.061 0.9732565764 0.9732565764
2.063 0.9733285937 0.9733285937
2.065 0.9734003556 0.9734003556
2.067 0.9734718635 0.9734718635
2.069 0.9735431185 0.9735431185
2.071 0.9736141219 0.9736141219
2.073 0.9736848751 0.9736848751
2.075 0.9737553783 0.9737553783
2.077 0.9738256339 0.9738256339
2.079 0.9738956416 0.9738956416
2.081 0.973965404 0.973965404
2.083 0.9740349213 0.9740349213
2.085 0.9741041934 0.9741041934
2.087 0.9741732229 0.9741732229
2.089 0.9742420097 0.9742420097
2.091 0.9743105566 0.9743105566
2.093 0.9743788645 0.9743788645
2.095 0.9744469328 0.9744469328
2.097 0.9745147633 0.9745147633
2.099 0.974582356 0.974582356
2.101 0.9746497133 0.9746497133
2.103 0.9747168375 0.9747168375
2.105 0.9747837266 0.9747837266
2.107 0.9748503833 0.9748503833
2.109 0.9749168086 0.9749168086
2.111 0.9749830019 0.9749830019
2.113 0.9750489668 0.9750489668
2.115 0.9751147023 0.9751147023
2.117 0.9751802092 0.9751802092
2.119 0.9752454911 0.9752454911
2.121 0.9753105466 0.9753105466
2.123 0.975375377 0.975375377
2.125 0.9754399836 0.9754399836
2.127 0.9755043668 0.9755043668
2.129 0.9755685276 0.9755685276
2.131 0.9756324681 0.9756324681
2.133 0.975696189 0.975696189
2.135 0.9757596894 0.9757596894
2.137 0.9758229723 0.9758229723
2.139 0.9758860378 0.9758860378
2.141 0.9759488859 0.9759488859
2.143 0.9760115196 0.9760115196
2.145 0.9760739383 0.9760739383
2.147 0.9761361426 0.9761361426
2.149 0.9761981346 0.9761981346
2.151 0.9762599153 0.9762599153
2.153 0.9763214862 0.9763214862
2.155 0.9763828452 0.9763828452
2.157 0.976443995 0.976443995
2.159 0.9765049366 0.9765049366
2.161 0.9765656704 0.9765656704
2.163 0.976626199 0.976626199
2.165 0.9766865205 0.9766865205
2.167 0.9767466366 0.9767466366
2.169 0.9768065501 0.9768065501
2.171 0.9768662608 0.9768662608
2.173 0.9769257682 0.9769257682
2.175 0.9769850739 0.9769850739
2.177 0.9770441793 0.9770441793
2.179 0.9771030847 0.9771030847
2.181 0.9771617916 0.9771617916
2.183 0.9772203015 0.9772203015
2.185 0.9772786126 0.9772786126
2.187 0.9773367274 0.9773367274
2.189 0.9773946466 0.9773946466
2.191 0.9774523699 0.9774523699
2.193 0.9775099014 0.9775099014
2.195 0.9775672395 0.9775672395
2.197 0.9776243837 0.9776243837
2.199 0.9776813361 0.9776813361
2.201 0.9777380986 0.9777380986
2.203 0.9777946709 0.9777946709
2.205 0.9778510531 0.9778510531
2.207 0.9779072483 0.9779072483
2.209 0.9779632549 0.9779632549
2.211 0.9780190733 0.9780190733
2.213 0.9780747075 0.9780747075
2.215 0.9781301565 0.9781301565
2.217 0.9781854195 0.9781854195
2.219 0.9782404991 0.9782404991
2.221 0.9782953965 0.9782953965
2.223 0.9783501117 0.9783501117
2.225 0.9784046441 0.9784046441
2.227 0.9784589951 0.9784589951
2.229 0.9785131667 0.9785131667
2.231 0.9785671593 0.9785671593
2.233 0.9786209723 0.9786209723
2.235 0.9786746079 0.9786746079
2.237 0.9787280674 0.9787280674
2.239 0.9787813483 0.9787813483
2.241 0.9788344536 0.9788344536
2.243 0.9788873856 0.9788873856
2.245 0.978940142 0.978940142
2.247 0.9789927252 0.9789927252
2.249 0.9790451358 0.9790451358
2.251 0.9790973737 0.9790973737
2.253 0.9791494408 0.9791494408
2.255 0.9792013365 0.9792013365
2.257 0.9792530617 0.9792530617
2.259 0.9793046182 0.9793046182
2.261 0.9793560062 0.9793560062
2.263 0.9794072257 0.9794072257
2.265 0.9794582772 0.9794582772
2.267 0.9795091624 0.9795091624
2.269 0.9795598811 0.9795598811
2.271 0.9796104357 0.9796104357
2.273 0.9796608253 0.9796608253
2.275 0.9797110493 0.9797110493
2.277 0.9797611114 0.9797611114
2.279 0.9798110103 0.9798110103
2.281 0.9798607469 0.9798607469
2.283 0.9799103227 0.9799103227
2.285 0.9799597371 0.9799597371
2.287 0.9800089918 0.9800089918
2.289 0.9800580868 0.9800580868
2.291 0.9801070229 0.9801070229
2.293 0.9801558017 0.9801558017
2.295 0.9802044218 0.9802044218
2.297 0.9802528845 0.9802528845
2.299 0.980301192 0.980301192
2.301 0.9803493436 0.9803493436
2.303 0.9803973391 0.9803973391
2.305 0.9804451808 0.9804451808
2.307 0.9804928693 0.9804928693
2.309 0.980540404 0.980540404
2.311 0.980587786 0.980587786
2.313 0.9806350163 0.9806350163
2.315 0.9806820947 0.9806820947
2.317 0.9807290224 0.9807290224
2.319 0.9807758009 0.9807758009
2.321 0.9808224285 0.9808224285
2.323 0.9808689067 0.9808689067
2.325 0.980915237 0.980915237
2.327 0.9809614196 0.9809614196
2.329 0.9810074546 0.9810074546
2.331 0.9810533431 0.9810533431
2.333 0.9810990857 0.9810990857
2.335 0.9811446822 0.9811446822
2.337 0.9811901339 0.9811901339
2.339 0.9812354417 0.9812354417
2.341 0.9812806055 0.9812806055
2.343 0.9813256262 0.9813256262
2.345 0.9813705034 0.9813705034
2.347 0.9814152386 0.9814152386
2.349 0.9814598332 0.9814598332
2.351 0.9815042857 0.9815042857
2.353 0.9815485981 0.9815485981
2.355 0.9815927706 0.9815927706
2.357 0.981636803 0.981636803
2.359 0.9816806976 0.9816806976
2.361 0.9817244532 0.9817244532
2.363 0.9817680706 0.9817680706
2.365 0.9818115514 0.9818115514
2.367 0.9818548954 0.9818548954
2.369 0.9818981038 0.9818981038
2.371 0.9819411764 0.9819411764
2.373 0.981984114 0.981984114
2.375 0.9820269165 0.9820269165
2.377 0.9820695843 0.9820695843
2.379 0.9821121195 0.9821121195
2.381 0.9821545217 0.9821545217
2.383 0.9821967911 0.9821967911
2.385 0.9822389278 0.9822389278
2.387 0.9822809332 0.9822809332
2.389 0.9823228087 0.9823228087
2.391 0.9823645532 0.9823645532
2.393 0.9824061671 0.9824061671
2.395 0.9824476519 0.9824476519
2.397 0.9824890079 0.9824890079
2.399 0.9825302364 0.9825302364
2.401 0.9825713359 0.9825713359
2.403 0.9826123072 0.9826123072
2.405 0.9826531518 0.9826531518
2.407 0.9826938705 0.9826938705
2.409 0.9827344635 0.9827344635
2.411 0.9827749299 0.9827749299
2.413 0.9828152715 0.9828152715
2.415 0.9828554884 0.9828554884
2.417 0.9828955814 0.9828955814
2.419 0.9829355509 0.9829355509
2.421 0.9829753967 0.9829753967
2.423 0.9830151203 0.9830151203
2.425 0.9830547218 0.9830547218
2.427 0.9830942006 0.9830942006
2.429 0.9831335593 0.9831335593
2.431 0.9831727973 0.9831727973
2.433 0.983211913 0.983211913
2.435 0.9832509096 0.9832509096
2.437 0.9832897876 0.9832897876
2.439 0.9833285466 0.9833285466
2.441 0.9833671868 0.9833671868
2.443 0.9834057083 0.9834057083
2.445 0.9834441123 0.9834441123
2.447 0.9834823988 0.9834823988
2.449 0.983520569 0.983520569
2.451 0.9835586227 0.9835586227
2.453 0.9835965601 0.9835965601
2.455 0.9836343821 0.9836343821
2.457 0.9836720893 0.9836720893
2.459 0.9837096825 0.9837096825
2.461 0.9837471611 0.9837471611
2.463 0.9837845257 0.9837845257
2.465 0.983821777 0.983821777
2.467 0.9838589153 0.9838589153
2.469 0.9838959413 0.9838959413
2.471 0.9839328549 0.9839328549
2.473 0.9839696571 0.9839696571
2.475 0.9840063483 0.9840063483
2.477 0.9834611845 0.9834611845
2.479 0.9829172631 0.9829172631
2.481 0.9829555434 0.9829555434
2.483 0.9829937112 0.9829937112
2.485 0.9830317657 0.9830317657
2.487 0.9830697074 0.9830697074
2.489 0.9831075376 0.9831075376
2.491 0.9831452563 0.9831452563
2.493 0.983182864 0.983182864
2.495 0.9832203611 0.9832203611
2.497 0.9832577479 0.9832577479
2.499 0.9832950253 0.9832950253
2.501 0.9833321933 0.9833321933
2.503 0.9833692515 0.9833692515
2.505 0.9834062013 0.9834062013
2.507 0.9834430434 0.9834430434
2.509 0.9834797777 0.9834797777
2.511 0.9835164036 0.9835164036
2.513 0.9835529229 0.9835529229
2.515 0.9835893362 0.9835893362
2.517 0.9836256425 0.9836256425
2.519 0.9836618436 0.9836618436
2.521 0.9836979384 0.9836979384
2.523 0.9837339281 0.9837339281
2.525 0.9837698133 0.9837698133
2.527 0.9838055941 0.9838055941
2.529 0.9838412721 0.9838412721
2.531 0.9838768452 0.9838768452
2.533 0.9839123145 0.9839123145
2.535 0.9839476811 0.9839476811
2.537 0.9839829457 0.9839829457
2.539 0.9840181089 0.9840181089
2.541 0.9840531695 0.9840531695
2.543 0.9840881286 0.9840881286
2.545 0.9841229865 0.9841229865
2.547 0.9841577432 0.9841577432
2.549 0.9841924008 0.9841924008
2.551 0.984226958 0.984226958
2.553 0.9842614151 0.9842614151
2.555 0.9842957738 0.9842957738
2.557 0.9843300334 0.9843300334
2.559 0.9843641947 0.9843641947
2.561 0.984398257 0.984398257
2.563 0.984432221 0.984432221
2.565 0.9844660882 0.9844660882
2.567 0.9844998586 0.9844998586
2.569 0.9845335322 0.9845335322
2.571 0.9845671089 0.9845671089
2.573 0.9846005892 0.9846005892
2.575 0.9846339736 0.9846339736
2.577 0.9846672631 0.9846672631
2.579 0.9847004582 0.9847004582
2.581 0.9847335574 0.9847335574
2.583 0.9847665623 0.9847665623
2.585 0.9847994733 0.9847994733
2.587 0.9848322899 0.9848322899
2.589 0.9848650139 0.9848650139
2.591 0.9848976447 0.9848976447
2.593 0.9849301826 0.9849301826
2.595 0.9849626277 0.9849626277
2.597 0.9849949806 0.9849949806
2.599 0.9850272424 0.9850272424
2.601 0.9850594122 0.9850594122
2.603 0.9850914905 0.9850914905
2.605 0.9851234786 0.9851234786
2.607 0.9851553762 0.9851553762
2.609 0.9851871832 0.9851871832
2.611 0.9852189002 0.9852189002
2.613 0.9852505279 0.9852505279
2.615 0.9852820664 0.9852820664
2.617 0.985313516 0.985313516
2.619 0.9853448773 0.9853448773
2.621 0.9853761494 0.9853761494
2.623 0.9854073336 0.9854073336
2.625 0.9854384305 0.9854384305
2.627 0.9854694394 0.9854694394
2.629 0.9855003611 0.9855003611
2.631 0.9855311963 0.9855311963
2.633 0.9855619453 0.9855619453
2.635 0.9855926083 0.9855926083
2.637 0.9856231848 0.9856231848
2.639 0.9856536759 0.9856536759
2.641 0.9856840817 0.9856840817
2.643 0.9857144022 0.9857144022
2.645 0.9857446389 0.9857446389
2.647 0.9857747905 0.9857747905
2.649 0.9858048577 0.9858048577
2.651 0.9858348412 0.9858348412
2.653 0.9858647413 0.9858647413
2.655 0.9858945584 0.9858945584
2.657 0.9859242925 0.9859242925
2.659 0.9859539432 0.9859539432
2.661 0.9859835117 0.9859835117
2.663 0.9860129987 0.9860129987
2.665 0.9860424038 0.9860424038
2.667 0.9860717272 0.9860717272
2.669 0.9861009688 0.9861009688
2.671 0.9861301294 0.9861301294
2.673 0.9861592096 0.9861592096
2.675 0.9861882098 0.9861882098
2.677 0.9862171292 0.9862171292
2.679 0.9862459686 0.9862459686
2.681 0.9862747286 0.9862747286
2.683 0.9863034092 0.9863034092
2.685 0.9863320106 0.9863320106
2.687 0.9863605335 0.9863605335
2.689 0.9863889781 0.9863889781
2.691 0.9864173439 0.9864173439
2.693 0.9864456315 0.9864456315
2.695 0.9864738418 0.9864738418
2.697 0.9865019742 0.9865019742
2.699 0.9865300298 0.9865300298
2.701 0.9865580082 0.9865580082
2.703 0.9865859102 0.9865859102
2.705 0.9866137361 0.9866137361
2.707 0.986641485 0.986641485
2.709 0.9866691583 0.9866691583
2.711 0.9866967558 0.9866967558
2.713 0.986724278 0.986724278
2.715 0.9867517254 0.9867517254
2.717 0.9867790978 0.9867790978
2.719 0.9868063952 0.9868063952
2.721 0.9868336181 0.9868336181
2.7235 0.9868675315 0.9868675315
2.726 0.9869013526 0.9869013526
2.728 0.9869283174 0.9869283174
2.73 0.9869552095 0.9869552095
2.732 0.986982028 0.986982028
2.734 0.9870087736 0.9870087736
2.736 0.9870354468 0.9870354468
2.738 0.9870620478 0.9870620478
2.74 0.987088577 0.987088577
2.742 0.987115034 0.987115034
2.744 0.9871414196 0.9871414196
2.746 0.9871677342 0.9871677342
2.748 0.9871939774 0.9871939774
2.75 0.9872201495 0.9872201495
2.752 0.9872462511 0.9872462511
2.754 0.9872722827 0.9872722827
2.756 0.9872982437 0.9872982437
2.758 0.9873241346 0.9873241346
2.76 0.9873499573 0.9873499573
2.762 0.9873757099 0.9873757099
2.764 0.9874013924 0.9874013924
2.766 0.9874270062 0.9874270062
2.768 0.9874525513 0.9874525513
2.77 0.9874780285 0.9874780285
2.772 0.987503437 0.987503437
2.774 0.9875287775 0.9875287775
2.776 0.9875540504 0.9875540504
2.778 0.9875792552 0.9875792552
2.78 0.9876043931 0.9876043931
2.782 0.9876294634 0.9876294634
2.784 0.9876544672 0.9876544672
2.786 0.9876794039 0.9876794039
2.788 0.9877042737 0.9877042737
2.79 0.9877290781 0.9877290781
2.792 0.9877538164 0.9877538164
2.794 0.987778489 0.987778489
2.796 0.9878030952 0.9878030952
2.798 0.9878276363 0.9878276363
2.8 0.9878521124 0.9878521124
2.802 0.9878765232 0.9878765232
2.804 0.9879008697 0.9879008697
2.806 0.987925151 0.987925151
2.808 0.9879493684 0.9879493684
2.81 0.9879735218 0.9879735218
2.812 0.9879976109 0.9879976109
2.814 0.9880216368 0.9880216368
2.816 0.9880455988 0.9880455988
2.818 0.9880694971 0.9880694971
2.82 0.988093333 0.988093333
2.822 0.9881171063 0.9881171063
2.824 0.988140816 0.988140816
2.826 0.9881644638 0.9881644638
2.828 0.9881880495 0.9881880495
2.83 0.9882062221 0.9882062221
2.832 0.9882243404 0.9882243404
2.834 0.9882477558 0.9882477558
2.836 0.9882711095 0.9882711095
2.838 0.9882944021 0.9882944021
2.84 0.9883176329 0.9883176329
2.842 0.9883408033 0.9883408033
2.844 0.9883639137 0.9883639137
2.846 0.9883869628 0.9883869628
2.848 0.9884099519 0.9884099519
2.85 0.9884328809 0.9884328809
2.852 0.9884557494 0.9884557494
2.854 0.9884785587 0.9884785587
2.856 0.9885013087 0.9885013087
2.858 0.9885239993 0.9885239993
2.86 0.9885466304 0.9885466304
2.862 0.9885692027 0.9885692027
2.864 0.9885917169 0.9885917169
2.866 0.9886141721 0.9886141721
2.868 0.9886365689 0.9886365689
2.87 0.9886589072 0.9886589072
2.872 0.9886811875 0.9886811875
2.874 0.9887034104 0.9887034104
2.876 0.9887255757 0.9887255757
2.878 0.9887476836 0.9887476836
2.88 0.9887697339 0.9887697339
2.882 0.9887917271 0.9887917271
2.884 0.9888136636 0.9888136636
2.886 0.9888355437 0.9888355437
2.888 0.9888573676 0.9888573676
2.89 0.9888791342 0.9888791342
2.892 0.9889008446 0.9889008446
2.894 0.9889224995 0.9889224995
2.896 0.9889440985 0.9889440985
2.898 0.9889656424 0.9889656424
2.9 0.9889871303 0.9889871303
2.902 0.9890085628 0.9890085628
2.904 0.9890299406 0.9890299406
2.906 0.9890512635 0.9890512635
2.908 0.9890725315 0.9890725315
2.91 0.9890937446 0.9890937446
2.912 0.9891149032 0.9891149032
2.914 0.9891360082 0.9891360082
2.916 0.9891570594 0.9891570594
2.918 0.9891780568 0.9891780568
2.92 0.9891989998 0.9891989998
2.922 0.9892198889 0.9892198889
2.924 0.9892407253 0.9892407253
2.926 0.9892615086 0.9892615086
2.928 0.9892822389 0.9892822389
2.93 0.9893029159 0.9893029159
2.932 0.9893235398 0.9893235398
2.934 0.9893441124 0.9893441124
2.936 0.9893646323 0.9893646323
2.938 0.9893850993 0.9893850993
2.94 0.9894055146 0.9894055146
2.942 0.9894258783 0.9894258783
2.944 0.9894461902 0.9894461902
2.946 0.9894664509 0.9894664509
2.948 0.9894866601 0.9894866601
2.95 0.9895068174 0.9895068174
2.952 0.9895269238 0.9895269238
2.954 0.98954698 0.98954698
2.956 0.9895669856 0.9895669856
2.958 0.9895869401 0.9895869401
2.96 0.9896068435 0.9896068435
2.962 0.9896266968 0.9896266968
2.964 0.9896465009 0.9896465009
2.966 0.9896662552 0.9896662552
2.968 0.9896859594 0.9896859594
2.97 0.9897056135 0.9897056135
2.972 0.9897252181 0.9897252181
2.974 0.989744774 0.989744774
2.976 0.9897642804 0.9897642804
2.978 0.9897837377 0.9897837377
2.98 0.9898031457 0.9898031457
2.982 0.9898225057 0.9898225057
2.984 0.9898418176 0.9898418176
2.986 0.9898610804 0.9898610804
2.988 0.9898802952 0.9898802952
2.99 0.9898994614 0.9898994614
2.992 0.9899185795 0.9899185795
2.994 0.9899376504 0.9899376504
2.996 0.9899566737 0.9899566737
2.998 0.9899756495 0.9899756495
3 0.9899945775 0.9899945775
3.002 0.990013458 0.990013458
3.004 0.9900322921 0.9900322921
3.006 0.9900510794 0.9900510794
3.008 0.9900698194 0.9900698194
3.01 0.9900885127 0.9900885127
3.012 0.9901071596 0.9901071596
3.014 0.9901257605 0.9901257605
3.016 0.9901443152 0.9901443152
3.018 0.9901628238 0.9901628238
3.02 0.9901812863 0.9901812863
3.022 0.9901997027 0.9901997027
3.024 0.9902180739 0.9902180739
3.026 0.9902363997 0.9902363997
3.028 0.9902546805 0.9902546805
3.03 0.9902729154 0.9902729154
3.032 0.9902911047 0.9902911047
3.034 0.9903092496 0.9903092496
3.036 0.9903273501 0.9903273501
3.038 0.9903454061 0.9903454061
3.04 0.990363417 0.990363417
3.042 0.9903813836 0.9903813836
3.044 0.9903993059 0.9903993059
3.046 0.990417184 0.990417184
3.048 0.9904350183 0.9904350183
3.05 0.9904528083 0.9904528083
3.052 0.9904705549 0.9904705549
3.054 0.990488258 0.990488258
3.056 0.9905059177 0.9905059177
3.058 0.9905235345 0.9905235345
3.06 0.9905411074 0.9905411074
3.062 0.9905586369 0.9905586369
3.064 0.9905761239 0.9905761239
3.066 0.9905935683 0.9905935683
3.068 0.9906109701 0.9906109701
3.07 0.9906283291 0.9906283291
3.072 0.9906456458 0.9906456458
3.074 0.9906629206 0.9906629206
3.076 0.9906801529 0.9906801529
3.078 0.990697343 0.990697343
3.08 0.9907144913 0.9907144913
3.082 0.9907315977 0.9907315977
3.084 0.9907486629 0.9907486629
3.086 0.9907656864 0.9907656864
3.088 0.9907826685 0.9907826685
3.09 0.990799609 0.990799609
3.092 0.9908165083 0.9908165083
3.094 0.9908333671 0.9908333671
3.096 0.9908501851 0.9908501851
3.098 0.9908669619 0.9908669619
3.1 0.9908836977 0.9908836977
3.102 0.9909003934 0.9909003934
3.104 0.990917049 0.990917049
3.106 0.9909336642 0.9909336642
3.108 0.9909502391 0.9909502391
3.11 0.9909667736 0.9909667736
3.112 0.9909832681 0.9909832681
3.114 0.9909997234 0.9909997234
3.116 0.9910161392 0.9910161392
3.118 0.9910325149 0.9910325149
3.12 0.991048851 0.991048851
3.122 0.9910651477 0.9910651477
3.124 0.9910814057 0.9910814057
3.126 0.9910976247 0.9910976247
3.128 0.9911138047 0.9911138047
3.13 0.9911299454 0.9911299454
3.132 0.9911460471 0.9911460471
3.134 0.9911621109 0.9911621109
3.136 0.9911781362 0.9911781362
3.138 0.9911941227 0.9911941227
3.14 0.9912100709 0.9912100709
3.142 0.9912259808 0.9912259808
3.144 0.9912418529 0.9912418529
3.146 0.9912576874 0.9912576874
3.148 0.991273484 0.991273484
3.15 0.991289242 0.991289242
3.152 0.9913049626 0.9913049626
3.154 0.9913206464 0.9913206464
3.156 0.9913362926 0.9913362926
3.158 0.9913519016 0.9913519016
3.16 0.991367473 0.991367473
3.162 0.9913830072 0.9913830072
3.164 0.9913985051 0.9913985051
3.166 0.9914139661 0.9914139661
3.168 0.99142939 0.99142939
3.17 0.9914447774 0.9914447774
3.172 0.9914601281 0.9914601281
3.174 0.9914754427 0.9914754427
3.176 0.9914907211 0.9914907211
3.178 0.9915059633 0.9915059633
3.18 0.9915211688 0.9915211688
3.182 0.9915363381 0.9915363381
3.184 0.9915514724 0.9915514724
3.186 0.9915665709 0.9915665709
3.188 0.9915816337 0.9915816337
3.19 0.9915966611 0.9915966611
3.192 0.9916116525 0.9916116525
3.194 0.9916266089 0.9916266089
3.196 0.9916415299 0.9916415299
3.198 0.9916564157 0.9916564157
3.2 0.9916712664 0.9916712664
3.202 0.9915957459 0.9915957459
3.204 0.9915203106 0.9915203106
3.206 0.9915352823 0.9915352823
3.208 0.9915502187 0.9915502187
3.21 0.9915651198 0.9915651198
3.212 0.9915799865 0.9915799865
3.214 0.9915948189 0.9915948189
3.216 0.9916096165 0.9916096165
3.218 0.9916243799 0.9916243799
3.22 0.9916391086 0.9916391086
3.222 0.9916538029 0.9916538029
3.224 0.9916684636 0.9916684636
3.226 0.9916830903 0.9916830903
3.228 0.9916976829 0.9916976829
3.23 0.9917122413 0.9917122413
3.232 0.9917267661 0.9917267661
3.234 0.9917412577 0.9917412577
3.236 0.9917557154 0.9917557154
3.238 0.9917701397 0.9917701397
3.24 0.9917845304 0.9917845304
3.242 0.9917988879 0.9917988879
3.244 0.991813213 0.991813213
3.246 0.9918275042 0.9918275042
3.248 0.9918417627 0.9918417627
3.25 0.9918559886 0.9918559886
3.252 0.9918701813 0.9918701813
3.254 0.9918843413 0.9918843413
3.256 0.9918984689 0.9918984689
3.258 0.9919125638 0.9919125638
3.26 0.9919266263 0.9919266263
3.262 0.9919406567 0.9919406567
3.264 0.9919546546 0.9919546546
3.266 0.9919686204 0.9919686204
3.268 0.9919825547 0.9919825547
3.27 0.9919964564 0.9919964564
3.272 0.9920103261 0.9920103261
3.274 0.9920241648 0.9920241648
3.276 0.9920379716 0.9920379716
3.278 0.9920517466 0.9920517466
3.28 0.9920654903 0.9920654903
3.282 0.992079202 0.992079202
3.284 0.9920928827 0.9920928827
3.286 0.9921065327 0.9921065327
3.288 0.9921201514 0.9921201514
3.29 0.9921337385 0.9921337385
3.292 0.9921472946 0.9921472946
3.294 0.9921608202 0.9921608202
3.296 0.992174315 0.992174315
3.298 0.9921877793 0.9921877793
3.3 0.9922012122 0.9922012122
3.302 0.9922146148 0.9922146148
3.304 0.9922279876 0.9922279876
3.306 0.9922413297 0.9922413297
3.308 0.9922546419 0.9922546419
3.31 0.9922679233 0.9922679233
3.312 0.9922811744 0.9922811744
3.314 0.9922943959 0.9922943959
3.316 0.9923075877 0.9923075877
3.318 0.9923207496 0.9923207496
3.32 0.992333881 0.992333881
3.322 0.9923469829 0.9923469829
3.324 0.9923600557 0.9923600557
3.326 0.9923730989 0.9923730989
3.328 0.992386113 0.992386113
3.33 0.9923990974 0.9923990974
3.332 0.9924120521 0.9924120521
3.334 0.9924249781 0.9924249781
3.336 0.9924378749 0.9924378749
3.338 0.9924507427 0.9924507427
3.34 0.9924635817 0.9924635817
3.342 0.9924763915 0.9924763915
3.344 0.9924891725 0.9924891725
3.346 0.9925019251 0.9925019251
3.348 0.9925146487 0.9925146487
3.35 0.9925273437 0.9925273437
3.352 0.9925400106 0.9925400106
3.354 0.992552649 0.992552649
3.356 0.9925652591 0.9925652591
3.358 0.9925778412 0.9925778412
3.36 0.9925903947 0.9925903947
3.362 0.99260292 0.99260292
3.364 0.9926154179 0.9926154179
3.366 0.992627888 0.992627888
3.368 0.9926403297 0.9926403297
3.37 0.992652744 0.992652744
3.372 0.9926651307 0.9926651307
3.374 0.9926774895 0.9926774895
3.376 0.9926898208 0.9926898208
3.378 0.9927021247 0.9927021247
3.38 0.9927144014 0.9927144014
3.382 0.9927266504 0.9927266504
3.384 0.9927388724 0.9927388724
3.386 0.9927510672 0.9927510672
3.388 0.992763235 0.992763235
3.39 0.9927753759 0.9927753759
3.392 0.9927874897 0.9927874897
3.394 0.9927995765 0.9927995765
3.396 0.9928116367 0.9928116367
3.398 0.9928236702 0.9928236702
3.4 0.9928356773 0.9928356773
3.402 0.9928476574 0.9928476574
3.404 0.9928596108 0.9928596108
3.406 0.9928715386 0.9928715386
3.408 0.99288344 0.99288344
3.41 0.9928953147 0.9928953147
3.412 0.9929071631 0.9929071631
3.414 0.9929189855 0.9929189855
3.416 0.9929307821 0.9929307821
3.418 0.9929425526 0.9929425526
3.42 0.9929542972 0.9929542972
3.422 0.9929660156 0.9929660156
