energy_kev tbabs_nh0.101_model_model tbabs_nh0.101_model_y
0.783 0.6436909437 0.6436909437
0.785 0.6455820799 0.6455820799
0.787 0.6474618912 0.6474618912
0.789 0.6493304968 0.6493304968
0.791 0.6511878967 0.6511878967
0.793 0.6530317664 0.6530317664
0.795 0.6547955871 0.6547955871
0.797 0.6566199064 0.6566199064
0.799 0.6584331989 0.6584331989
0.801 0.6602356434 0.6602356434
0.803 0.6620272398 0.6620272398
0.805 0.6638079882 0.6638079882
0.807 0.6655781269 0.6655781269
0.809 0.6673374772 0.6673374772
0.811 0.6690862775 0.6690862775
0.813 0.6708245277 0.6708245277
0.815 0.6725522876 0.6725522876
0.817 0.674269557 0.674269557
0.819 0.6759764552 0.6759764552
0.821 0.6776731014 0.6776731014
0.823 0.679359436 0.679359436
0.825 0.6810355186 0.6810355186
0.827 0.6827015281 0.6827015281
0.829 0.6843574047 0.6843574047
0.831 0.6860033274 0.6860033274
0.833 0.6876392961 0.6876392961
0.835 0.6892652512 0.6892652512
0.837 0.6908814311 0.6908814311
0.839 0.6924877167 0.6924877167
0.841 0.6940842271 0.6940842271
0.843 0.6956712604 0.6956712604
0.845 0.6972485185 0.6972485185
0.847 0.6988162994 0.6988162994
0.849 0.7003744841 0.7003744841
0.851 0.7019232512 0.7019232512
0.853 0.7033441663 0.7033441663
0.855 0.7033120394 0.7033120394
0.857 0.7048377991 0.7048377991
0.859 0.70635432 0.70635432
0.861 0.7078617811 0.7078617811
0.863 0.7093600035 0.7093600035
0.865 0.7108492255 0.7108492255
0.867 0.7063147426 0.7063147426
0.869 0.684056282 0.684056282
0.871 0.6856231093 0.6856231093
0.873 0.6871808767 0.6871808767
0.875 0.6887297034 0.6887297034
0.877 0.6902695894 0.6902695894
0.879 0.6918005347 0.6918005347
0.881 0.6933226585 0.6933226585
0.883 0.6948360205 0.6948360205
0.885 0.6963406205 0.6963406205
0.887 0.6978365779 0.6978365779
0.889 0.6993238926 0.6993238926
0.891 0.7008025646 0.7008025646
0.893 0.7022727728 0.7022727728
0.895 0.7037344575 0.7037344575
0.897 0.7051876783 0.7051876783
0.899 0.7066325545 0.7066325545
0.901 0.7080690861 0.7080690861
0.903 0.709497273 0.709497273
0.905 0.7109171748 0.7109171748
0.907 0.7123289704 0.7123289704
0.909 0.7137325406 0.7137325406
0.911 0.7151281238 0.7151281238
0.913 0.7165155411 0.7165155411
0.915 0.7178948522 0.7178948522
0.917 0.7192664146 0.7192664146
0.919 0.7206298709 0.7206298709
0.921 0.7219855785 0.7219855785
0.923 0.7233334184 0.7233334184
0.925 0.72467345 0.72467345
0.927 0.7260057926 0.7260057926
0.929 0.7273303866 0.7273303866
0.931 0.7286474109 0.7286474109
0.933 0.7299568057 0.7299568057
0.935 0.7312586904 0.7312586904
0.937 0.7325530052 0.7325530052
0.939 0.7338399291 0.7338399291
0.941 0.7351194024 0.7351194024
0.943 0.7363914251 0.7363914251
0.945 0.7376562357 0.7376562357
0.947 0.7389136553 0.7389136553
0.949 0.7401639223 0.7401639223
0.951 0.7414069176 0.7414069176
0.953 0.7426428199 0.7426428199
0.955 0.7438716292 0.7438716292
0.957 0.745093286 0.745093286
0.959 0.7463079691 0.7463079691
0.961 0.7475156784 0.7475156784
0.963 0.7487164736 0.7487164736
0.965 0.7499103546 0.7499103546
0.967 0.7510973215 0.7510973215
0.969 0.7522775531 0.7522775531
0.971 0.7534509897 0.7534509897
0.973 0.754617691 0.754617691
0.975 0.755777657 0.755777657
0.977 0.7569310665 0.7569310665
0.979 0.7580778003 0.7580778003
0.981 0.7592180371 0.7592180371
0.983 0.7603517175 0.7603517175
0.985 0.7614788413 0.7614788413
0.987 0.7625995874 0.7625995874
0.989 0.7637138963 0.7637138963
0.991 0.764821887 0.764821887
0.993 0.7659235597 0.7659235597
0.995 0.7670189142 0.7670189142
0.997 0.7681080103 0.7681080103
0.999 0.7691909075 0.7691909075
1.001 0.7702676058 0.7702676058
1.003 0.7713382244 0.7713382244
1.005 0.7724027038 0.7724027038
1.007 0.7734611034 0.7734611034
1.009 0.7745135427 0.7745135427
1.011 0.7755599618 0.7755599618
1.013 0.7766004801 0.7766004801
1.015 0.7776350975 0.7776350975
1.017 0.7786638141 0.7786638141
1.019 0.7796866298 0.7796866298
1.021 0.7807036638 0.7807036638
1.023 0.7817150354 0.7817150354
1.025 0.7827206254 0.7827206254
1.027 0.7837204933 0.7837204933
1.029 0.7847147584 0.7847147584
1.031 0.785703361 0.785703361
1.033 0.7866864204 0.7866864204
1.035 0.7876639366 0.7876639366
1.037 0.78863585 0.78863585
1.039 0.7896023989 0.7896023989
1.041 0.7905634046 0.7905634046
1.043 0.7915190458 0.7915190458
1.045 0.7924693227 0.7924693227
1.047 0.7934141755 0.7934141755
1.049 0.7943537831 0.7943537831
1.051 0.7952880859 0.7952880859
1.053 0.7962172031 0.7962172031
1.055 0.7971410751 0.7971410751
1.057 0.7980597615 0.7980597615
1.059 0.7989733219 0.7989733219
1.061 0.7998816967 0.7998816967
1.063 0.8007850647 0.8007850647
1.065 0.8016833663 0.8016833663
1.067 0.8025766015 0.8025766015
1.069 0.8034648299 0.8034648299
1.071 0.8043313622 0.8043313622
1.073 0.8047528863 0.8047528863
1.075 0.8056280017 0.8056280017
1.077 0.8064982295 0.8064982295
1.079 0.8073636293 0.8073636293
1.081 0.8082243204 0.8082243204
1.083 0.8090800643 0.8090800643
1.085 0.809931159 0.809931159
1.087 0.810777545 0.810777545
1.089 0.8116192222 0.8116192222
1.091 0.8124562502 0.8124562502
1.093 0.8132886291 0.8132886291
1.095 0.8141164184 0.8141164184
1.097 0.8149396181 0.8149396181
1.099 0.8157582879 0.8157582879
1.101 0.8165724277 0.8165724277
1.103 0.8173820972 0.8173820972
1.105 0.8181872964 0.8181872964
1.107 0.8189880848 0.8189880848
1.109 0.8197844625 0.8197844625
1.111 0.8205764294 0.8205764294
1.113 0.8213641047 0.8213641047
1.115 0.822147429 0.822147429
1.117 0.8229265213 0.8229265213
1.119 0.8237012625 0.8237012625
1.121 0.8244718313 0.8244718313
1.123 0.8252381086 0.8252381086
1.125 0.8260002732 0.8260002732
1.127 0.8267582655 0.8267582655
1.129 0.8275120854 0.8275120854
1.131 0.8282617927 0.8282617927
1.133 0.8290074468 0.8290074468
1.135 0.8297489882 0.8297489882
1.137 0.8304865956 0.8304865956
1.139 0.83122015 0.83122015
1.141 0.8319497108 0.8319497108
1.143 0.8326753378 0.8326753378
1.145 0.8333970308 0.8333970308
1.147 0.83411479 0.83411479
1.149 0.8348286748 0.8348286748
1.151 0.8355387449 0.8355387449
1.153 0.8362448812 0.8362448812
1.155 0.8369472623 0.8369472623
1.157 0.8376458287 0.8376458287
1.159 0.8383406997 0.8383406997
1.161 0.8390317559 0.8390317559
1.163 0.8397191167 0.8397191167
1.165 0.8404028416 0.8404028416
1.167 0.8410828114 0.8410828114
1.169 0.8417591453 0.8417591453
1.171 0.8424319029 0.8424319029
1.173 0.8431010842 0.8431010842
1.175 0.8437666297 0.8437666297
1.177 0.8444285393 0.8444285393
1.179 0.8450869918 0.8450869918
1.181 0.8457419276 0.8457419276
1.183 0.8463933468 0.8463933468
1.185 0.8470413685 0.8470413685
1.187 0.8476858735 0.8476858735
1.189 0.8483269215 0.8483269215
1.191 0.8489646316 0.8489646316
1.193 0.8495989442 0.8495989442
1.195 0.8502298594 0.8502298594
1.197 0.8508574367 0.8508574367
1.199 0.8514817357 0.8514817357
1.201 0.8521026969 0.8521026969
1.203 0.8527203798 0.8527203798
1.205 0.8533347845 0.8533347845
1.207 0.8539459109 0.8539459109
1.209 0.8545538783 0.8545538783
1.211 0.855158627 0.855158627
1.213 0.8557602167 0.8557602167
1.215 0.8563585877 0.8563585877
1.217 0.8569538593 0.8569538593
1.219 0.8575459719 0.8575459719
1.221 0.858134985 0.858134985
1.223 0.8587208986 0.8587208986
1.225 0.8593037724 0.8593037724
1.227 0.8598836064 0.8598836064
1.229 0.8604604006 0.8604604006
1.231 0.8610341549 0.8610341549
1.233 0.861604929 0.861604929
1.235 0.8621727228 0.8621727228
1.237 0.862737596 0.862737596
1.239 0.8632995486 0.8632995486
1.241 0.863858521 0.863858521
1.243 0.8644145727 0.8644145727
1.245 0.8649677634 0.8649677634
1.247 0.8655181527 0.8655181527
1.249 0.8660656214 0.8660656214
1.251 0.866610229 0.866610229
1.253 0.8671520948 0.8671520948
1.255 0.8676911592 0.8676911592
1.257 0.8682273626 0.8682273626
1.259 0.8687608838 0.8687608838
1.261 0.8692916036 0.8692916036
1.263 0.8698196411 0.8698196411
1.265 0.8703449368 0.8703449368
1.267 0.8708675504 0.8708675504
1.269 0.8713874221 0.8713874221
1.271 0.8719046712 0.8719046712
1.273 0.8724192977 0.8724192977
1.275 0.872931242 0.872931242
1.277 0.8734406233 0.8734406233
1.279 0.8739473224 0.8739473224
1.281 0.8744515181 0.8744515181
1.283 0.8749530911 0.8749530911
1.285 0.8754521608 0.8754521608
1.287 0.8759486079 0.8759486079
1.289 0.8764426112 0.8764426112
1.291 0.8769340515 0.8769340515
1.293 0.877423048 0.877423048
1.295 0.8779095411 0.8779095411
1.297 0.8783935905 0.8783935905
1.299 0.8788750768 0.8788750768
1.301 0.8793542385 0.8793542385
1.303 0.8791328073 0.8791328073
1.305 0.8728792667 0.8728792667
1.307 0.8733736277 0.8733736277
1.309 0.8738656044 0.8738656044
1.311 0.8743550777 0.8743550777
1.313 0.8748421669 0.8748421669
1.315 0.8753268719 0.8753268719
1.317 0.8758091331 0.8758091331
1.319 0.87628901 0.87628901
1.321 0.8767666221 0.8767666221
1.323 0.8772417307 0.8772417307
1.325 0.8777145743 0.8777145743
1.327 0.8781850934 0.8781850934
1.329 0.8786533475 0.8786533475
1.331 0.8791192174 0.8791192174
1.333 0.8795828223 0.8795828223
1.335 0.8800441623 0.8800441623
1.337 0.8805032372 0.8805032372
1.339 0.8809600472 0.8809600472
1.341 0.8814147115 0.8814147115
1.343 0.8818671107 0.8818671107
1.345 0.882317245 0.882317245
1.347 0.8827652335 0.8827652335
1.349 0.8832110167 0.8832110167
1.351 0.883654654 0.883654654
1.353 0.8840961456 0.8840961456
1.355 0.8845354915 0.8845354915
1.357 0.8849726915 0.8849726915
1.359 0.8854077458 0.8854077458
1.361 0.885840714 0.885840714
1.363 0.8862715364 0.8862715364
1.365 0.8867003322 0.8867003322
1.367 0.8871271014 0.8871271014
1.369 0.8875517249 0.8875517249
1.371 0.8879743218 0.8879743218
1.373 0.8883949518 0.8883949518
1.375 0.8888134956 0.8888134956
1.377 0.8892300129 0.8892300129
1.379 0.8896445632 0.8896445632
1.381 0.8900571465 0.8900571465
1.383 0.8904677033 0.8904677033
1.385 0.8908762932 0.8908762932
1.387 0.8912829161 0.8912829161
1.389 0.8916876316 0.8916876316
1.391 0.8920904398 0.8920904398
1.393 0.8924912214 0.8924912214
1.395 0.8928902149 0.8928902149
1.397 0.8932872415 0.8932872415
1.399 0.8936823606 0.8936823606
1.401 0.8940756321 0.8940756321
1.403 0.8944670558 0.8944670558
1.405 0.8948565722 0.8948565722
1.407 0.8952443004 0.8952443004
1.409 0.8956301212 0.8956301212
1.411 0.896014154 0.896014154
1.413 0.8963963985 0.8963963985
1.415 0.8967767954 0.8967767954
1.417 0.8971554041 0.8971554041
1.419 0.8975322247 0.8975322247
1.421 0.8979073167 0.8979073167
1.423 0.898280561 0.898280561
1.425 0.8986521363 0.8986521363
1.427 0.8990219235 0.8990219235
1.429 0.8993899226 0.8993899226
1.431 0.8997563124 0.8997563124
1.433 0.900120914 0.900120914
1.435 0.9004837871 0.9004837871
1.437 0.9008449912 0.9008449912
1.439 0.9012045264 0.9012045264
1.441 0.9015623927 0.9015623927
1.443 0.9019185305 0.9019185305
1.445 0.9022730589 0.9022730589
1.447 0.9026259184 0.9026259184
1.449 0.9029771686 0.9029771686
1.451 0.9033267498 0.9033267498
1.453 0.9036746621 0.9036746621
1.455 0.9040210247 0.9040210247
1.457 0.904365778 0.904365778
1.459 0.9047089815 0.9047089815
1.461 0.9050505161 0.9050505161
1.463 0.905390501 0.905390501
1.465 0.9057289362 0.9057289362
1.467 0.906065762 0.906065762
1.469 0.9064010978 0.9064010978
1.471 0.9067348838 0.9067348838
1.473 0.9070671201 0.9070671201
1.475 0.9073978066 0.9073978066
1.477 0.9077270031 0.9077270031
1.479 0.9080546498 0.9080546498
1.481 0.9083808064 0.9083808064
1.483 0.9087055326 0.9087055326
1.485 0.9090287089 0.9090287089
1.487 0.9093504548 0.9093504548
1.489 0.9096707106 0.9096707106
1.491 0.9099894762 0.9099894762
1.493 0.9103068113 0.9103068113
1.495 0.910622716 0.910622716
1.497 0.9109371901 0.9109371901
1.499 0.911250174 0.911250174
1.501 0.9115617871 0.9115617871
1.503 0.9118720293 0.9118720293
1.505 0.9121807814 0.9121807814
1.507 0.9124882221 0.9124882221
1.509 0.9127941728 0.9127941728
1.511 0.9130988121 0.9130988121
1.513 0.9134020805 0.9134020805
1.515 0.9137039185 0.9137039185
1.517 0.9140044451 0.9140044451
1.519 0.9143036604 0.9143036604
1.521 0.9146014452 0.9146014452
1.523 0.9148979187 0.9148979187
1.525 0.9151930809 0.9151930809
1.527 0.9154869318 0.9154869318
1.529 0.9157794118 0.9157794118
1.531 0.9160706401 0.9160706401
1.533 0.9163605571 0.9163605571
1.535 0.9166491628 0.9166491628
1.537 0.9169364572 0.9169364572
1.539 0.9172224998 0.9172224998
1.541 0.9175072908 0.9175072908
1.543 0.9177907705 0.9177907705
1.545 0.9180729985 0.9180729985
1.547 0.9183539748 0.9183539748
1.549 0.9186336994 0.9186336994
1.551 0.9189122319 0.9189122319
1.553 0.9191894531 0.9191894531
1.555 0.9194654822 0.9194654822
1.557 0.9197403193 0.9197403193
1.559 0.9200078249 0.9200078249
1.561 0.9198089838 0.9198089838
1.563 0.9200815558 0.9200815558
1.565 0.9203529358 0.9203529358
1.567 0.9206231833 0.9206231833
1.569 0.920892179 0.920892179
1.571 0.9211599827 0.9211599827
1.573 0.9214266539 0.9214266539
1.575 0.9216921329 0.9216921329
1.577 0.9219564795 0.9219564795
1.579 0.9222196341 0.9222196341
1.581 0.9224816561 0.9224816561
1.583 0.9227425456 0.9227425456
1.585 0.9230023026 0.9230023026
1.587 0.9232608676 0.9232608676
1.589 0.9235183597 0.9235183597
1.591 0.9237747192 0.9237747192
1.593 0.9240299463 0.9240299463
1.595 0.9242841005 0.9242841005
1.597 0.9245371222 0.9245371222
1.599 0.9247890711 0.9247890711
1.601 0.925039947 0.925039947
1.603 0.9252896905 0.9252896905
1.605 0.9255383611 0.9255383611
1.607 0.9257859588 0.9257859588
1.609 0.9260325432 0.9260325432
1.611 0.9262779951 0.9262779951
1.613 0.9265224338 0.9265224338
1.615 0.9267657995 0.9267657995
1.617 0.927008152 0.927008152
1.619 0.9272494316 0.9272494316
1.621 0.9274896383 0.9274896383
1.623 0.9277288914 0.9277288914
1.625 0.9279670715 0.9279670715
1.627 0.928204298 0.928204298
1.629 0.9284404516 0.9284404516
1.631 0.9286755919 0.9286755919
1.633 0.928909719 0.928909719
1.635 0.9291428924 0.9291428924
1.637 0.9293750525 0.9293750525
1.639 0.9296062589 0.9296062589
1.641 0.929836452 0.929836452
1.643 0.9300656319 0.9300656319
1.645 0.9302938581 0.9302938581
1.647 0.9305211306 0.9305211306
1.649 0.9307474494 0.9307474494
1.651 0.9309728146 0.9309728146
1.653 0.931197226 0.931197226
1.655 0.9314206839 0.9314206839
1.657 0.931643188 0.931643188
1.659 0.9318647385 0.9318647385
1.661 0.9320853949 0.9320853949
1.663 0.9323050976 0.9323050976
1.665 0.9325239062 0.9325239062
1.667 0.9327417612 0.9327417612
1.669 0.9329587221 0.9329587221
1.671 0.933174789 0.933174789
1.673 0.9333899021 0.9333899021
1.675 0.9336041212 0.9336041212
1.677 0.9338175058 0.9338175058
1.679 0.9340299368 0.9340299368
1.681 0.9342415333 0.9342415333
1.683 0.9344521761 0.9344521761
1.685 0.9346619844 0.9346619844
1.687 0.9348709583 0.9348709583
1.689 0.9350789785 0.9350789785
1.691 0.9352862239 0.9352862239
1.693 0.9354925156 0.9354925156
1.695 0.9356980324 0.9356980324
1.697 0.9359026551 0.9359026551
1.699 0.9361064434 0.9361064434
1.701 0.9363093972 0.9363093972
1.703 0.936511457 0.936511457
1.705 0.9367127419 0.9367127419
1.707 0.9369131923 0.9369131923
1.709 0.9371128082 0.9371128082
1.711 0.9373115897 0.9373115897
1.713 0.9375095367 0.9375095367
1.715 0.9377067089 0.9377067089
1.717 0.9379031062 0.9379031062
1.719 0.9380986094 0.9380986094
1.721 0.9382933378 0.9382933378
1.723 0.9384872913 0.9384872913
1.725 0.93868047 0.93868047
1.727 0.9388728142 0.9388728142
1.729 0.9390643835 0.9390643835
1.731 0.939255178 0.939255178
1.733 0.9394451976 0.9394451976
1.735 0.9396344423 0.9396344423
1.737 0.9398229122 0.9398229122
1.739 0.9400106072 0.9400106072
1.741 0.940197587 0.940197587
1.743 0.9403837323 0.9403837323
1.745 0.9405691624 0.9405691624
1.747 0.9407538176 0.9407538176
1.749 0.9409377575 0.9409377575
1.751 0.9411209822 0.9411209822
1.753 0.941303432 0.941303432
1.755 0.9414851069 0.9414851069
1.757 0.9416660666 0.9416660666
1.759 0.9418463111 0.9418463111
1.761 0.9420258403 0.9420258403
1.763 0.9422046542 0.9422046542
1.765 0.9423827529 0.9423827529
1.767 0.9425600767 0.9425600767
1.769 0.9427367449 0.9427367449
1.771 0.9429126978 0.9429126978
1.773 0.9430879354 0.9430879354
1.775 0.9432624578 0.9432624578
1.777 0.9434363246 0.9434363246
1.779 0.9436094761 0.9436094761
1.781 0.9437819123 0.9437819123
1.783 0.9439536929 0.9439536929
1.785 0.9441247582 0.9441247582
1.787 0.9442951679 0.9442951679
1.789 0.944464922 0.944464922
1.791 0.9446339607 0.9446339607
1.793 0.9448023438 0.9448023438
1.795 0.9449700713 0.9449700713
1.797 0.9451370835 0.9451370835
1.799 0.9453034997 0.9453034997
1.801 0.9454692006 0.9454692006
1.803 0.9456343055 0.9456343055
1.805 0.9457986951 0.9457986951
1.807 0.9459624887 0.9459624887
1.809 0.9461256266 0.9461256266
1.811 0.9462881088 0.9462881088
1.813 0.9464499354 0.9464499354
1.815 0.9466111064 0.9466111064
1.817 0.9467716813 0.9467716813
1.819 0.9469316602 0.9469316602
1.821 0.9470909834 0.9470909834
1.823 0.947249651 0.947249651
1.825 0.9474077225 0.9474077225
1.827 0.9475651979 0.9475651979
1.829 0.9477220178 0.9477220178
1.831 0.9478782415 0.9478782415
1.833 0.9480338693 0.9480338693
1.835 0.9481889009 0.9481889009
1.837 0.948343277 0.948343277
1.839 0.9484971166 0.9484971166
1.841 0.9437653422 0.9437653422
1.843 0.943929255 0.943929255
1.845 0.9440925121 0.9440925121
1.847 0.9442551732 0.9442551732
1.849 0.9444171786 0.9444171786
1.851 0.944578588 0.944578588
1.853 0.9447394013 0.9447394013
1.855 0.9448996186 0.9448996186
1.857 0.9450591803 0.9450591803
