energy_kev phabs_nh0.101_model_model phabs_nh0.101_model_y
0.3291 0.1030922383 0.1030922383
0.3293 0.1035046354 0.1035046354
0.3295 0.1039177701 0.1039177701
0.3297 0.1043316051 0.1043316051
0.3299 0.104746066 0.104746066
0.3301 0.1051612198 0.1051612198
0.3303 0.1055770367 0.1055770367
0.3305 0.1059934869 0.1059934869
0.3307 0.1064106673 0.1064106673
0.3309 0.1068286002 0.1068286002
0.3311 0.1072469428 0.1072469428
0.3313 0.107666187 0.107666187
0.3315 0.1080860049 0.1080860049
0.3317 0.1085065082 0.1085065082
0.3319 0.1089275554 0.1089275554
0.3321 0.1093493253 0.1093493253
0.3323 0.1097717583 0.1097717583
0.3325 0.1101946905 0.1101946905
0.3327 0.110618487 0.110618487
0.3329 0.111042887 0.111042887
0.3331 0.1114678457 0.1114678457
0.3333 0.1118933707 0.1118933707
0.3335 0.1123197675 0.1123197675
0.3337 0.1127467081 0.1127467081
0.3339 0.113173984 0.113173984
0.3341 0.1136021987 0.1136021987
0.3343 0.1140310839 0.1140310839
0.3345 0.1144604683 0.1144604683
0.3347 0.1148904562 0.1148904562
0.3349 0.1153212041 0.1153212041
0.3351 0.1157524139 0.1157524139
0.3353 0.1161842048 0.1161842048
0.3355 0.1166166961 0.1166166961
0.3357 0.1170497611 0.1170497611
0.3359 0.1174835041 0.1174835041
0.3361 0.1179178208 0.1179178208
0.3363 0.1183527857 0.1183527857
0.3365 0.1187883019 0.1187883019
0.3367 0.1192244291 0.1192244291
0.3369 0.1196610406 0.1196610406
0.3371 0.1200984567 0.1200984567
0.3373 0.1205362901 0.1205362901
0.3375 0.120974794 0.120974794
0.3377 0.1214139387 0.1214139387
0.3379 0.1218535453 0.1218535453
0.3381 0.1222938076 0.1222938076
0.3383 0.1227345839 0.1227345839
0.3385 0.1231760383 0.1231760383
0.3387 0.1236178949 0.1236178949
0.3389 0.1240605414 0.1240605414
0.3391 0.1245037019 0.1245037019
0.3393 0.1249473169 0.1249473169
0.3395 0.1253915876 0.1253915876
0.3397 0.1258364469 0.1258364469
0.3399 0.1262818575 0.1262818575
0.3401 0.1267277896 0.1267277896
0.3403 0.1271743327 0.1271743327
0.3405 0.1276213974 0.1276213974
